Date,Open,High,Low,Close,Volume,Adj Close
2011-03-15,54.72,56.54,54.10,56.17,1933800,54.76
2011-03-14,56.56,56.83,54.98,56.35,1470400,54.93
2011-03-11,56.34,57.56,55.52,57.02,2509700,55.59
2011-03-10,54.32,55.24,53.64,53.69,1298400,52.34
2011-03-09,55.05,55.59,54.58,55.23,803200,53.84
2011-03-08,54.69,55.35,54.27,55.08,966300,53.69
2011-03-07,55.32,55.91,54.36,54.62,1080200,53.25
2011-03-04,55.33,55.59,54.74,55.27,741300,53.88
2011-03-03,54.72,55.64,54.67,55.47,397000,54.07
2011-03-02,53.23,54.37,53.21,54.07,557200,52.71
2011-03-01,54.67,54.91,53.34,53.44,447700,52.10
2011-02-28,54.98,55.18,54.20,54.36,773000,52.99
2011-02-25,53.81,54.77,53.81,54.76,676200,53.38
2011-02-24,52.66,53.74,52.35,53.65,841700,52.30
2011-02-23,53.74,53.95,52.58,52.66,1592200,51.33
2011-02-22,55.13,55.73,53.54,53.62,876300,52.27
2011-02-18,55.47,56.00,55.41,55.85,467100,54.44
2011-02-17,55.32,55.64,55.02,55.50,360300,54.10
2011-02-16,55.27,55.60,55.03,55.50,543300,54.10
2011-02-15,55.58,55.67,54.74,54.96,669800,53.58
2011-02-14,55.13,55.82,54.82,55.82,737900,54.42
2011-02-11,54.28,55.22,54.14,55.13,668200,53.74
2011-02-10,54.06,54.81,53.96,54.62,391500,53.25
2011-02-09,54.63,54.71,53.68,54.27,844900,52.90
2011-02-08,54.49,54.94,54.43,54.92,648100,53.54
2011-02-07,54.10,54.68,54.01,54.45,771900,53.08
2011-02-04,54.02,54.20,53.53,54.18,785800,52.82
2011-02-03,53.60,54.13,53.40,54.09,974600,52.56
2011-02-02,53.85,54.19,53.38,53.63,1037500,52.11
2011-02-01,55.59,55.68,53.85,53.95,2397900,52.42
2011-01-31,52.18,55.47,51.83,55.41,7284500,53.84
2011-01-28,50.16,50.40,48.60,48.66,442200,47.28
2011-01-27,50.12,50.30,49.78,50.07,328000,48.65
2011-01-26,49.36,50.32,49.21,50.07,674500,48.65
2011-01-25,49.18,49.30,48.60,49.05,471100,47.66
2011-01-24,48.82,49.25,48.62,49.24,687400,47.85
2011-01-21,49.39,49.93,48.74,48.84,755000,47.46
2011-01-20,49.87,50.10,49.05,49.16,652200,47.77
2011-01-19,50.73,50.75,49.91,50.00,904800,48.58
2011-01-18,50.26,51.16,50.17,50.73,695200,49.29
2011-01-14,50.00,50.40,49.78,50.37,659200,48.94
2011-01-13,50.52,50.52,49.93,50.04,608500,48.62
2011-01-12,50.68,51.06,50.35,50.45,693700,49.02
2011-01-11,50.25,50.49,50.12,50.38,632300,48.95
2011-01-10,49.96,50.25,49.79,50.16,683900,48.74
